-73.935925,45.416684,8.281
-73.935959,45.416671,8.446
-73.935995,45.41666,8.642
-73.93603,45.416647,8.584
-73.936069,45.416634,8.527
-73.936109,45.416621,8.538
-73.93615,45.416608,8.593
-73.936191,45.416595,8.625
-73.936235,45.416582,8.521
-73.936281,45.416569,8.461
-73.936328,45.416556,8.422
-73.936375,45.416542,8.411
-73.936421,45.416527,8.447
-73.936468,45.416512,8.476
-73.936515,45.416498,8.492
-73.936561,45.416484,8.522
-73.936606,45.41647,8.535
-73.936651,45.416456,8.533
-73.936695,45.416442,8.537
-73.936738,45.416428,8.563
-73.936782,45.416415,8.486
-73.936825,45.4164,8.401
-73.93687,45.416385,8.347
-73.936915,45.416369,8.234
-73.936961,45.416353,8.113
-73.937006,45.416337,7.995
-73.937051,45.41632,7.897
-73.937097,45.416303,7.772
-73.937143,45.416287,7.659
-73.937191,45.41627,7.559
-73.937239,45.416254,7.477
-73.937288,45.416237,7.395
-73.937338,45.416221,7.373
-73.937387,45.416204,7.32
-73.937438,45.416187,7.264
-73.937488,45.41617,7.263
-73.937539,45.416153,7.236
-73.93759,45.416137,7.241
-73.937641,45.41612,7.23
-73.937691,45.416103,7.242
-73.937741,45.416085,7.294
-73.937791,45.416068,7.367
-73.93784,45.41605,7.411
-73.93789,45.416032,7.438
-73.937941,45.416014,7.419
-73.937993,45.415995,7.379
-73.938045,45.415976,7.308
-73.938097,45.415957,7.313
-73.938148,45.415938,7.311
-73.9382,45.415919,7.278
-73.938251,45.4159,7.246
-73.938302,45.41588,7.211
-73.938354,45.415862,7.153
-73.938407,45.415843,7.081
-73.938459,45.415825,7.073
-73.938512,45.415807,7.059
-73.938565,45.415789,7.041
-73.938618,45.415771,7.036
-73.93867,45.415753,7.036
-73.938722,45.415734,7.054
-73.938775,45.415715,7.072
-73.938826,45.415696,7.037
-73.938879,45.415675,7.003
-73.938929,45.415655,6.977
-73.938979,45.415636,6.945
-73.939029,45.415616,6.958
-73.939078,45.415598,6.907
-73.939128,45.41558,6.946
-73.939178,45.415563,6.927
